1781767440000,64218.0,64258.0,64205.4,64241.4
1781767620000,64241.4,64283.3,64212.1,64266.8
1781767800000,64266.8,64266.8,64222.8,64227.1
1781767980000,64227.1,64297.0,64223.0,64297.0
1781768160000,64297.0,64415.1,64296.9,64377.7
1781768340000,64377.7,64424.9,64371.8,64420.0
1781768520000,64420.0,64421.8,64379.1,64402.8
1781768700000,64402.8,64471.0,64388.9,64458.5
1781768880000,64458.5,64460.6,64422.5,64436.3
1781769060000,64436.3,64450.0,64413.5,64439.1
1781769240000,64439.1,64439.1,64402.8,64418.4
1781769420000,64418.4,64480.2,64418.4,64470.4
1781769600000,64470.4,64485.5,64380.5,64418.3
1781769780000,64418.3,64418.4,64349.3,64415.1
1781769960000,64415.1,64566.3,64397.1,64518.7
1781770140000,64518.7,64625.9,64515.3,64548.3
1781770320000,64548.3,64548.3,64466.4,64512.7
1781770500000,64512.7,64569.8,64478.1,64569.7
1781770680000,64569.7,64577.0,64540.0,64540.0
1781770860000,64540.0,64541.1,64495.2,64531.8
1781771040000,64531.8,64558.9,64524.6,64549.6
1781771220000,64549.6,64556.3,64535.1,64548.0
1781771400000,64548.0,64575.9,64529.9,64530.0
1781771580000,64530.0,64543.2,64492.8,64499.9
1781771760000,64499.9,64552.0,64499.9,64539.1
1781771940000,64539.1,64560.0,64507.1,64511.9
1781772120000,64511.9,64523.9,64485.3,64485.4
1781772300000,64485.4,64493.8,64435.9,64483.8
1781772480000,64483.8,64498.9,64452.9,64460.7
1781772660000,64460.7,64470.9,64409.6,64413.9
1781772840000,64413.9,64426.8,64388.8,64388.8
1781773020000,64388.8,64390.3,64350.0,64369.9
1781773200000,64369.9,64376.7,64289.8,64299.8
1781773380000,64299.8,64369.0,64299.9,64330.0
1781773560000,64330.0,64351.1,64324.5,64331.6
1781773740000,64331.6,64355.0,64294.9,64294.9
1781773920000,64294.9,64366.4,64283.9,64361.7
1781774100000,64361.7,64448.9,64361.6,64432.4
1781774280000,64432.4,64450.0,64408.3,64408.3
1781774460000,64408.3,64434.5,64401.0,64401.1
1781774640000,64401.1,64407.2,64266.0,64269.2
1781774820000,64269.2,64269.3,64205.9,64221.8
1781775000000,64221.8,64260.1,64182.0,64260.1
1781775180000,64260.1,64281.7,64242.6,64245.1
1781775360000,64245.1,64250.0,64221.1,64238.7
1781775540000,64238.7,64272.4,64238.8,64260.1
1781775720000,64260.1,64279.8,64250.0,64257.5
1781775900000,64257.5,64297.7,64250.0,64256.4
1781776080000,64256.4,64256.4,64222.0,64222.0
1781776260000,64222.0,64253.9,64209.9,64239.9
1781776440000,64239.9,64239.9,64163.8,64181.6
1781776620000,64181.6,64189.0,64162.5,64172.7
1781776800000,64172.7,64172.7,64142.5,64142.6
1781776980000,64142.6,64162.6,64097.9,64105.4
1781777160000,64105.4,64105.4,64015.8,64017.1
1781777340000,64017.1,64038.6,63980.1,64007.3
1781777520000,64007.3,64015.4,63963.4,63985.8
1781777700000,63985.8,64027.7,63933.5,63960.8
1781777880000,63960.8,63977.9,63918.2,63966.4
1781778060000,63966.4,63966.4,63885.7,63894.8
1781778240000,63894.8,63977.4,63882.0,63961.7
1781778420000,63961.7,63972.1,63908.5,63942.7
1781778600000,63942.7,63976.5,63942.6,63960.8
1781778780000,63960.8,64009.9,63914.9,64009.7
1781778960000,64009.7,64010.0,63933.0,63994.7
1781779140000,63994.7,64055.4,63989.8,64026.4
1781779320000,64026.4,64026.5,63969.2,63974.8
1781779500000,63974.8,64031.1,63971.3,64026.6
1781779680000,64026.6,64029.8,63992.3,64027.5
1781779860000,64027.5,64197.2,64024.7,64186.1
1781780040000,64186.1,64186.1,64075.9,64124.8
1781780220000,64124.8,64134.0,64044.0,64050.0
1781780400000,64050.0,64175.9,64050.0,64170.5
1781780580000,64170.5,64170.5,64070.7,64081.7
1781780760000,64081.7,64110.0,64060.9,64107.3
1781780940000,64107.3,64107.4,63974.2,64011.4
1781781120000,64011.4,64024.8,63970.9,63998.3
1781781300000,63998.3,64027.8,63979.8,63988.2
1781781480000,63988.2,63997.1,63926.0,63951.2
1781781660000,63951.2,63952.5,63877.3,63890.8
1781781840000,63890.8,63919.0,63879.8,63901.2
1781782020000,63901.2,64060.9,63901.1,64043.8
1781782200000,64043.8,64057.7,63985.8,63994.8
1781782380000,63994.8,64040.0,63980.0,64012.4
1781782560000,64012.4,64012.4,63918.6,63923.9
1781782740000,63923.9,63948.4,63902.8,63915.0
1781782920000,63915.0,63947.9,63855.0,63946.3
1781783100000,63946.3,64008.8,63915.1,63915.1
1781783280000,63915.1,63915.2,63855.0,63876.7
1781783460000,63876.7,63931.0,63872.8,63922.5
1781783640000,63922.5,63930.7,63906.3,63919.1
1781783820000,63919.1,63962.4,63919.1,63940.1
1781784000000,63940.1,64007.7,63916.1,64007.7
1781784180000,64007.7,64012.7,63950.0,63967.9
1781784360000,63967.9,63967.9,63892.8,63943.9
1781784540000,63943.9,64015.5,63943.8,63980.1
1781784720000,63980.1,63997.8,63958.1,63978.1
1781784900000,63978.1,64040.3,63960.0,64040.2
1781785080000,64040.2,64077.1,64004.3,64072.1
1781785260000,64072.1,64120.0,64068.2,64098.8
1781785440000,64098.8,64150.2,64093.4,64148.0
1781785620000,64148.0,64172.5,64106.9,64172.5
1781785800000,64172.5,64223.0,64098.9,64160.3
1781785980000,64160.3,64210.6,64148.8,64198.1
1781786160000,64198.1,64221.7,64140.6,64181.6
1781786340000,64181.6,64193.5,64133.1,64188.5
1781786520000,64188.5,64239.0,64188.4,64225.1
1781786700000,64225.1,64305.4,64224.8,64297.9
1781786880000,64297.9,64328.9,64277.2,64291.9
1781787060000,64291.9,64306.7,64245.0,64289.9
1781787240000,64289.9,64343.5,64280.6,64343.5
1781787420000,64343.5,64377.8,64328.1,64345.9
1781787600000,64345.9,64350.0,64256.2,64314.5
1781787780000,64314.5,64366.5,64280.6,64357.7
1781787960000,64357.7,64382.5,64346.0,64382.4
1781788140000,64382.4,64413.5,64371.2,64413.4
1781788320000,64413.4,64413.5,64344.1,64368.8
1781788500000,64368.8,64408.9,64325.4,64389.9
1781788680000,64389.9,64397.9,64307.4,64357.5
1781788860000,64357.5,64368.6,64307.1,64326.5
1781789040000,64326.5,64412.7,64294.8,64334.9
1781789220000,64334.9,64345.5,64300.0,64327.4
1781789400000,64327.4,64355.2,64193.4,64204.8
1781789580000,64204.8,64218.2,64041.4,64042.4
1781789760000,64042.4,64110.0,63969.0,64018.1
1781789940000,64018.1,64050.0,63913.0,63913.1
1781790120000,63913.1,63971.1,63845.0,63850.0
1781790300000,63850.0,63974.4,63755.0,63806.0
1781790480000,63806.0,64108.2,63806.0,64050.0
1781790660000,64050.0,64118.0,64022.2,64045.9
1781790840000,64045.9,64132.9,63952.4,63952.5
1781791020000,63952.5,63960.9,63837.7,63952.3
1781791200000,63952.3,63985.7,63881.7,63954.0
1781791380000,63954.0,64047.6,63777.8,63825.6
1781791560000,63825.6,63930.2,63777.7,63838.9
1781791740000,63838.9,63915.4,63761.4,63766.7
1781791920000,63766.7,63790.2,63698.3,63752.0
1781792100000,63752.0,63948.9,63681.5,63920.8
1781792280000,63920.8,63973.3,63866.5,63946.6
1781792460000,63946.6,64049.7,63907.6,64047.0
1781792640000,64047.0,64181.1,63911.5,63911.6
1781792820000,63911.6,63945.0,63738.0,63785.4
1781793000000,63785.4,63907.5,63730.2,63862.7
1781793180000,63862.7,63897.0,63826.9,63866.0
1781793360000,63866.0,63970.4,63810.0,63934.1
1781793540000,63934.1,64052.6,63927.5,63943.0
1781793720000,63943.0,63955.0,63827.4,63841.4
1781793900000,63841.4,63939.5,63832.1,63900.0
1781794080000,63900.0,63968.3,63850.0,63854.4
1781794260000,63854.4,63854.4,63566.9,63578.7
1781794440000,63578.7,63688.8,63567.4,63685.1
1781794620000,63685.1,63868.3,63685.2,63784.2
1781794800000,63784.2,63796.6,63616.9,63622.2
1781794980000,63622.2,63671.2,63538.9,63549.7
1781795160000,63549.7,63704.1,63549.7,63704.1
1781795340000,63704.1,63716.0,63610.9,63639.1
1781795520000,63639.1,63645.2,63528.4,63528.4
1781795700000,63528.4,63571.2,63254.4,63262.0
1781795880000,63262.0,63452.8,63157.4,63390.1
1781796060000,63390.1,63447.3,63272.5,63342.7
1781796240000,63342.7,63372.5,63280.1,63363.1
1781796420000,63363.1,63384.6,63169.6,63212.0
1781796600000,63212.0,63355.0,63149.3,63177.3
1781796780000,63177.3,63269.4,63150.0,63164.1
1781796960000,63164.1,63162.6,62869.5,62875.6
1781797140000,62875.6,62935.0,62657.3,62677.5
1781797320000,62677.5,62812.8,62661.7,62755.2
1781797500000,62755.2,62858.1,62689.6,62721.3
1781797680000,62721.3,62803.5,62675.6,62713.8
1781797860000,62713.8,62718.5,62478.8,62496.4
1781798040000,62496.4,62525.4,62411.9,62418.9
1781798220000,62418.9,62465.3,62258.5,62341.9
1781798400000,62341.9,62591.4,62308.7,62573.8
1781798580000,62573.8,62626.2,62479.0,62593.9
1781798760000,62593.9,62646.2,62553.4,62584.8
1781798940000,62584.8,62688.1,62577.9,62686.5
1781799120000,62686.5,62694.2,62601.8,62601.8
1781799300000,62601.8,62619.3,62496.1,62604.0
1781799480000,62604.0,62700.3,62483.0,62661.2
1781799660000,62661.2,62731.7,62629.7,62717.5
1781799840000,62717.5,62719.3,62616.2,62689.0
1781800020000,62689.0,62697.0,62534.5,62568.4
1781800200000,62568.4,62596.8,62475.6,62483.4
1781800380000,62483.4,62669.1,62483.3,62600.3
1781800560000,62600.3,62659.8,62530.2,62648.3
1781800740000,62648.3,62672.6,62602.8,62643.1
1781800920000,62643.1,62739.2,62629.8,62688.1
1781801100000,62688.1,62788.9,62670.8,62679.9
1781801280000,62679.9,62716.5,62652.9,62665.0
1781801460000,62665.0,62674.4,62606.9,62612.1
1781801640000,62612.1,62673.8,62612.0,62673.8
1781801820000,62673.8,62702.1,62650.0,62664.2
1781802000000,62664.2,62677.6,62539.5,62554.9
1781802180000,62554.9,62602.4,62488.0,62553.1
1781802360000,62553.1,62558.4,62490.4,62557.8
1781802540000,62557.8,62560.0,62401.1,62421.5
1781802720000,62421.5,62484.3,62378.7,62478.1
1781802900000,62478.1,62527.4,62462.9,62504.0
1781803080000,62504.0,62605.4,62501.8,62569.3
1781803260000,62569.3,62585.5,62396.3,62429.0
1781803440000,62429.0,62429.5,62302.0,62317.5
1781803620000,62317.5,62622.6,62241.0,62553.1
1781803800000,62553.1,62720.8,62550.2,62704.1
1781803980000,62704.1,62723.9,62606.3,62620.6
1781804160000,62620.6,62663.0,62518.6,62537.3
1781804340000,62537.3,62602.1,62486.1,62589.2
1781804520000,62589.2,62641.6,62552.4,62625.5
1781804700000,62625.5,62664.4,62570.1,62628.1
1781804880000,62628.1,62641.5,62590.8,62630.0
1781805060000,62630.0,62700.0,62630.6,62639.8
1781805240000,62639.8,62657.0,62500.0,62504.9
1781805420000,62504.9,62597.8,62486.0,62579.2
1781805600000,62579.2,62626.4,62570.0,62592.1
